Week #,Day of Week,Backup Start Time - Hour of Day,Work-Flow-ID,File Name,Size of Backup (GB),Backup Time (hour)
9,7,9,4,29,0.498214138,2
9,7,13,1,11,0,0
9,7,13,1,8,0,0
9,7,13,1,10,0,0
9,7,13,3,21,0,0
9,7,13,3,19,0,0
9,7,13,2,13,0,0
9,7,13,2,17,0,0
9,7,13,2,12,0,0
9,7,13,2,14,0,0
9,7,13,3,18,0,0
9,7,13,1,9,0.057529358,1
9,7,13,1,7,0.019722908,1
9,7,13,2,15,0.001384084,1
9,7,13,1,6,0.019118634,1
9,7,13,3,20,0.001844892,1
9,7,13,2,16,9.92E-05,1
9,7,13,3,22,0.000313395,1
9,7,13,3,23,0.005365408,1
9,7,13,0,2,0.084651201,1
9,7,13,0,3,0.082181305,1
9,7,13,0,5,0.078013041,1
9,7,13,0,1,0.078302767,1
9,7,13,0,0,0.082129978,1
9,7,13,0,4,0.080008975,1
9,7,13,4,24,0.347863411,2
9,7,13,4,27,0.35202894,2
9,7,13,4,28,0.350018836,2
9,7,13,4,25,0.349424361,2
9,7,13,4,26,0.351750429,2
9,7,13,4,29,0.199555386,2
9,7,17,1,11,0,0
9,7,17,1,8,0,0
9,7,17,1,10,0,0
9,7,17,3,19,0,0
9,7,17,2,13,0,0
9,7,17,2,17,0,0
9,7,17,2,12,0,0
9,7,17,1,9,0,0
9,7,17,1,7,0,0
9,7,17,2,15,0,0
9,7,17,1,6,0,0
9,7,17,3,20,0,0
9,7,17,3,23,0,0
9,7,17,3,21,0.002368504,1
9,7,17,2,14,0.002105897,1
9,7,17,3,18,0.003058732,1
9,7,17,2,16,0.000844958,1
9,7,17,3,22,0.004064373,1
9,7,17,0,2,0.082584556,1
9,7,17,0,3,0.079503227,1
9,7,17,0,5,0.079665679,1
9,7,17,0,1,0.077846143,1
9,7,17,0,0,0.082669151,1
9,7,17,0,4,0.081648738,1
9,7,17,4,24,0.15084956,1
9,7,17,4,25,0.101927696,1
9,7,17,4,27,0.197170613,2
9,7,17,4,28,0.198124904,2
9,7,17,4,26,0.198121989,2
9,7,17,4,29,0.199172716,2
9,7,21,1,11,0,0
9,7,21,1,8,0,0
9,7,21,1,10,0,0
9,7,21,3,19,0,0
9,7,21,2,12,0,0
9,7,21,1,9,0,0
9,7,21,1,7,0,0
9,7,21,1,6,0,0
9,7,21,3,20,0,0
9,7,21,3,23,0,0
9,7,21,3,21,0,0
9,7,21,2,14,0,0
9,7,21,3,18,0,0
9,7,21,3,22,0,0
9,7,21,2,13,0.000966638,1
9,7,21,2,17,0.002158539,1
9,7,21,2,15,0.004604302,1
9,7,21,2,16,0.001841655,1
9,7,21,0,2,0.064521932,1
9,7,21,0,3,0.065936825,1
9,7,21,0,5,0.064912715,1
9,7,21,0,1,0.062943921,1
9,7,21,0,0,0.063823859,1
9,7,21,0,4,0.068305979,1
9,7,21,4,28,0.149515055,1
9,7,21,4,26,0.148611726,1
9,7,21,4,24,0.202411362,2
9,7,21,4,25,0.201205292,2
9,7,21,4,27,0.199156558,2
9,7,21,4,29,0.20184691,2
10,1,1,3,19,0,0
10,1,1,2,12,0,0
10,1,1,3,20,0,0
10,1,1,3,23,0,0
10,1,1,3,21,0,0
10,1,1,2,14,0,0
10,1,1,3,18,0,0
10,1,1,3,22,0,0
10,1,1,2,13,0,0
10,1,1,2,17,0,0
10,1,1,2,16,0,0
10,1,1,1,11,0.040623522,1
10,1,1,1,8,0.041085142,1
10,1,1,1,10,0.039889669,1
10,1,1,1,9,0.037386297,1
10,1,1,1,7,0.039709656,1
10,1,1,1,6,0.040583586,1
10,1,1,2,15,0.000137611,1
10,1,1,0,2,0.037400179,1
10,1,1,0,3,0.029181761,1
10,1,1,0,5,0.037308374,1
10,1,1,0,1,0.037640625,1
10,1,1,0,0,0.00995054,1
10,1,1,0,4,0.015963927,1
10,1,1,4,29,0.148676949,1
10,1,1,4,28,0.167930154,2
10,1,1,4,26,0.16593301,2
10,1,1,4,24,0.172415083,2
10,1,1,4,25,0.171137895,2
10,1,1,4,27,0.167912075,2
10,1,5,3,19,0,0
10,1,5,3,20,0,0
10,1,5,3,23,0,0
10,1,5,3,18,0,0
10,1,5,3,22,0,0
10,1,5,2,13,0,0
10,1,5,2,17,0,0
10,1,5,2,16,0,0
10,1,5,2,15,0,0
10,1,5,2,12,0.000448239,1
10,1,5,3,21,0.004066124,1
10,1,5,2,14,0.00173189,1
10,1,5,0,2,0.08385066,1
10,1,5,0,3,0.07866155,1
10,1,5,0,5,0.080680875,1
10,1,5,0,1,0.080685555,1
10,1,5,0,0,0.040484135,1
10,1,5,0,4,0.081665376,1
10,1,5,4,29,0.059471179,1
10,1,5,4,28,0.082424072,1
10,1,5,4,26,0.058866452,1
10,1,5,4,24,0.080238828,1
10,1,5,4,25,0.080457122,1
10,1,5,4,27,0.078735093,1
10,1,5,1,11,0.165076244,2
10,1,5,1,8,0.154109517,2
10,1,5,1,10,0.155318076,2
10,1,5,1,9,0.169336186,2
10,1,5,1,7,0.158134724,2
10,1,5,1,6,0.161574196,2
10,1,9,3,19,0,0
10,1,9,3,20,0,0
10,1,9,2,13,0,0
10,1,9,2,17,0,0
10,1,9,2,16,0,0
10,1,9,2,12,0,0
10,1,9,2,14,0,0
10,1,9,3,23,0.003459233,1
10,1,9,3,18,0.004907124,1
10,1,9,3,22,0.001565671,1
10,1,9,2,15,0.000789595,1
10,1,9,3,21,0.003577807,1
10,1,9,0,2,0.080270438,1
10,1,9,0,3,0.099715693,1
10,1,9,0,5,0.078310183,1
10,1,9,0,1,0.082625943,1
10,1,9,0,0,0.097764819,1
10,1,9,0,4,0.096244969,1
10,1,9,4,29,0.09938018,1
10,1,9,4,28,0.121486978,1
10,1,9,4,26,0.120914649,1
10,1,9,4,24,0.122414515,1
10,1,9,4,25,0.097634739,1
10,1,9,4,27,0.119702089,1
10,1,9,1,11,0.159672905,2
10,1,9,1,8,0.159244087,2
10,1,9,1,10,0.155538416,2
10,1,9,1,9,0.157265431,2
10,1,9,1,7,0.16197002,2
10,1,9,1,6,0.154873394,2
10,1,13,2,13,0,0
10,1,13,2,17,0,0
10,1,13,2,16,0,0
10,1,13,2,12,0,0
10,1,13,3,21,0,0
10,1,13,3,19,0.008792312,1
10,1,13,3,20,0.000344188,1
10,1,13,2,14,0.002356825,1
10,1,13,3,23,0.00134901,1
10,1,13,3,18,0.000934262,1
10,1,13,3,22,0.006501299,1
10,1,13,2,15,0.000324349,1
10,1,13,4,29,0.09743676,1
10,1,13,4,28,0.079599345,1
10,1,13,4,26,0.079652106,1
10,1,13,4,24,0.080295722,1
10,1,13,4,25,0.098499535,1
10,1,13,4,27,0.10004295,1
10,1,13,0,2,0.162763862,2
10,1,13,0,3,0.162990438,2
10,1,13,0,5,0.159607642,2
10,1,13,0,1,0.159745097,2
10,1,13,0,0,0.161243591,2
10,1,13,0,4,0.159181168,2
10,1,17,2,12,0,0
10,1,17,3,20,0,0
10,1,17,2,14,0,0
10,1,17,3,23,0,0
10,1,13,1,11,0.997882404,4
10,1,13,1,8,0.995514357,4
10,1,13,1,10,0.995964851,4
10,1,13,1,9,0.996698495,4
10,1,13,1,7,0.997969902,4
10,1,13,1,6,0.99785096,4
10,1,17,2,13,0.004876595,1
10,1,17,2,17,0.002825396,1
10,1,17,2,16,0.001579555,1
10,1,17,3,21,0.001617668,1
10,1,17,3,19,0.001810466,1
10,1,17,3,18,0.005504353,1
10,1,17,3,22,0.006496844,1
10,1,17,2,15,0.003205053,1
10,1,17,4,29,0.061244,1
10,1,17,4,28,0.07905761,1
10,1,17,4,26,0.077343705,1
10,1,17,4,24,0.056720324,1
10,1,17,4,25,0.079746398,1
10,1,17,4,27,0.080018766,1
10,1,17,0,2,0.1625581,2
10,1,17,0,3,0.158431628,2
10,1,17,0,5,0.15836242,2
10,1,17,0,1,0.16381949,2
10,1,17,0,0,0.158111175,2
10,1,17,0,4,0.159681061,2
10,1,21,2,12,0,0
10,1,21,3,20,0,0
10,1,21,2,14,0,0
10,1,21,3,23,0,0
10,1,21,2,13,0,0
10,1,21,2,17,0,0
10,1,21,3,21,0,0
10,1,21,3,19,0,0
10,1,21,3,18,0,0
10,1,21,3,22,0,0
10,1,21,2,15,0,0
10,1,21,2,16,0.006176633,1
10,1,21,4,29,0.081392069,1
10,1,21,4,28,0.060936183,1
10,1,21,4,26,0.081023991,1
10,1,21,4,24,0.080616149,1
10,1,21,4,25,0.080212532,1
10,1,21,4,27,0.0810224,1
10,1,21,0,2,0.139990832,1
10,1,21,0,3,0.140762714,1
10,1,21,0,5,0.14006947,1
10,1,21,0,1,0.142830294,1
10,1,21,0,0,0.13738092,1
10,1,21,0,4,0.14165361,1
10,1,21,1,11,0.326942929,2
10,1,21,1,8,0.318943917,2
10,1,21,1,10,0.316083736,2
10,1,21,1,9,0.32860936,2
10,1,21,1,7,0.32943962,2
10,1,21,1,6,0.329305026,2
10,2,1,2,12,0,0
10,2,1,3,23,0,0
10,2,1,2,13,0,0
10,2,1,2,17,0,0
10,2,1,3,21,0,0
10,2,1,3,19,0,0
10,2,1,3,18,0,0
10,2,1,3,22,0,0
10,2,1,2,15,0,0
10,2,1,2,16,0,0
10,2,1,3,20,8.19E-06,1
10,2,1,2,14,0.00269739,1
10,2,1,4,29,0.060923663,2
10,2,1,0,3,0.059742664,2
10,2,1,0,1,0.061767486,2
10,2,1,4,28,0.084082604,3
10,2,1,4,26,0.07881278,3
10,2,1,4,24,0.07808087,3
10,2,1,4,25,0.078821553,3
10,2,1,4,27,0.082662612,3
10,2,1,0,2,0.080261265,3
10,2,1,0,5,0.078945055,3
10,2,1,0,0,0.080950769,3
10,2,1,0,4,0.078492942,3
10,2,5,2,12,0,0
10,2,5,3,23,0,0
10,2,5,2,13,0,0
10,2,5,3,21,0,0
10,2,5,3,19,0,0
10,2,5,3,18,0,0
10,2,5,3,22,0,0
10,2,5,2,15,0,0
10,2,5,2,16,0,0
10,2,5,2,14,0,0
10,2,1,1,11,0.117424108,4
10,2,1,1,8,0.113288242,4
10,2,1,1,10,0.117546789,4
10,2,1,1,9,0.113716041,4
10,2,1,1,7,0.121477464,4
10,2,1,1,6,0.120959554,4
10,2,5,2,17,0.000791016,1
10,2,5,3,20,0.006706959,1
10,2,5,4,29,0.081851898,2
10,2,5,0,3,0.079844178,2
10,2,5,0,1,0.081239922,2
10,2,5,4,28,0.083255071,2
10,2,5,4,26,0.060678799,2
10,2,5,4,24,0.081940576,2
10,2,5,4,25,0.059428684,2
10,2,5,4,27,0.062326425,2
10,2,5,0,2,0.079743565,2
10,2,5,0,5,0.081229362,2
10,2,5,0,0,0.056345142,2
10,2,5,0,4,0.078295289,2
10,2,9,2,12,0,0
10,2,9,2,13,0,0
10,2,9,3,21,0,0
10,2,9,3,18,0,0
10,2,9,3,22,0,0
10,2,9,2,15,0,0
10,2,9,2,14,0,0
10,2,9,1,11,0,0
10,2,9,1,8,0,0
10,2,9,1,10,0,0
10,2,9,1,9,0,0
10,2,9,1,7,0,0
10,2,9,1,6,0,0
10,2,9,2,17,0,0
10,2,9,3,23,0.004983558,1
10,2,9,3,19,0.004429085,1
10,2,9,2,16,0.000402217,1
10,2,9,3,20,0.007112093,1
10,2,9,0,2,0.081137885,2
10,2,9,0,5,0.079668962,2
10,2,9,4,29,0.098592399,3
10,2,9,0,3,0.097557722,3
10,2,9,0,1,0.099780142,3
10,2,9,4,28,0.10062437,3
10,2,9,4,26,0.120702753,3
10,2,9,4,24,0.123347038,3
10,2,9,4,25,0.123042114,3
10,2,9,4,27,0.097161002,3
10,2,9,0,0,0.10295949,3
10,2,9,0,4,0.100179412,3
10,2,13,2,12,0,0
10,2,13,2,13,0,0
10,2,13,3,21,0,0
10,2,13,3,18,0,0
10,2,13,2,15,0,0
10,2,13,2,14,0,0
10,2,13,1,8,0,0
10,2,13,1,9,0,0
10,2,13,1,7,0,0
10,2,13,1,6,0,0
10,2,13,3,19,0,0
10,2,13,2,16,0,0
10,2,13,3,20,0,0
10,2,13,3,22,0.003825092,1
10,2,13,1,10,0.01870422,1
10,2,13,2,17,0.001254921,1
10,2,13,3,23,0.001308305,1
10,2,13,1,11,0.040367154,2
10,2,13,4,29,0.096691196,3
10,2,13,4,28,0.102018724,3
10,2,13,4,26,0.099641846,3
10,2,13,4,24,0.100620566,3
10,2,13,4,25,0.098939928,3
10,2,13,4,27,0.099164008,3
10,2,17,2,12,0,0
10,2,17,3,21,0,0
10,2,17,3,18,0,0
10,2,17,2,15,0,0
10,2,17,2,14,0,0
10,2,17,1,8,0,0
10,2,17,1,9,0,0
10,2,17,1,7,0,0
10,2,17,1,6,0,0
10,2,17,3,19,0,0
10,2,17,2,16,0,0
10,2,17,3,20,0,0
10,2,17,1,10,0,0
10,2,17,2,17,0,0
10,2,17,1,11,0,0
10,2,13,0,2,0.163211441,4
10,2,13,0,5,0.156904131,4
10,2,13,0,3,0.161050204,4
10,2,13,0,1,0.161806108,4
10,2,13,0,0,0.160974451,4
10,2,13,0,4,0.157472966,4
10,2,17,2,13,0.003834503,1
10,2,17,3,22,0.007215153,1
10,2,17,3,23,0.006098417,1
10,2,17,4,26,0.040688289,1
10,2,17,4,25,0.05951171,1
10,2,17,4,29,0.084065604,2
10,2,17,4,28,0.07954407,2
10,2,17,4,24,0.076884494,2
10,2,17,4,27,0.076071734,2
10,2,21,2,12,0,0
10,2,21,3,21,0,0
10,2,21,3,18,0,0
10,2,21,2,15,0,0
10,2,21,1,8,0,0
10,2,21,1,9,0,0
10,2,21,1,7,0,0
10,2,21,1,6,0,0
10,2,21,3,19,0,0
10,2,21,2,16,0,0
10,2,21,3,20,0,0
10,2,21,1,10,0,0
10,2,21,2,17,0,0
10,2,21,1,11,0,0
10,2,21,2,13,0,0
10,2,21,3,22,0,0
10,2,21,3,23,0,0
10,2,21,2,14,0.000495505,1
10,2,21,4,29,0.043278328,1
10,2,21,4,26,0.081333911,2
10,2,21,4,25,0.079425506,2
10,2,21,4,28,0.057118351,2
10,2,21,4,24,0.05856701,2
10,2,21,4,27,0.061286928,2
10,2,21,0,2,0.297464145,3
10,2,21,0,5,0.307674855,3
10,2,21,0,3,0.296868146,3
10,2,21,0,1,0.301131914,3
10,2,21,0,0,0.303017754,3
10,2,21,0,4,0.302779878,3
10,3,1,2,12,0,0
10,3,1,3,21,0,0
10,3,1,2,15,0,0
10,3,1,1,8,0,0
10,3,1,1,9,0,0
10,3,1,1,7,0,0
10,3,1,1,6,0,0
10,3,1,3,19,0,0
10,3,1,2,16,0,0
10,3,1,3,20,0,0
10,3,1,1,10,0,0
10,3,1,2,17,0,0
10,3,1,1,11,0,0
10,3,1,3,22,0,0
10,3,1,3,23,0,0
10,3,1,2,14,0,0
10,3,1,3,18,0.005409575,1
10,3,1,2,13,0.001547734,1
10,3,1,4,29,0.079685364,1
10,3,1,4,26,0.07904204,1
10,3,1,4,25,0.060781429,1
10,3,1,4,28,0.079143459,1
10,3,1,4,24,0.059156639,1
10,3,1,4,27,0.080799846,1
10,3,1,0,2,0.060579187,1
10,3,1,0,5,0.082376049,1
10,3,1,0,3,0.080433321,1
10,3,1,0,1,0.058727142,1
10,3,1,0,0,0.078500773,1
10,3,1,0,4,0.077682915,1
10,3,5,2,12,0,0
10,3,5,3,21,0,0
10,3,5,1,8,0,0
10,3,5,1,9,0,0
10,3,5,1,7,0,0
10,3,5,1,6,0,0
10,3,5,2,16,0,0
10,3,5,3,20,0,0
10,3,5,1,10,0,0
10,3,5,2,17,0,0
10,3,5,1,11,0,0
10,3,5,3,23,0,0
10,3,5,2,14,0,0
10,3,5,2,15,0.002057959,1
10,3,5,3,19,0.002046589,1
10,3,5,3,22,0.001423009,1
10,3,5,3,18,0.002812455,1
10,3,5,2,13,0.005260637,1
10,3,5,4,29,0.083854654,1
10,3,5,4,26,0.084594336,1
10,3,5,4,25,0.058314805,1
10,3,5,4,28,0.057659223,1
10,3,5,4,24,0.064419241,1
10,3,5,4,27,0.080634214,1
10,3,5,0,2,0.07920126,1
10,3,5,0,5,0.083843325,1
10,3,5,0,3,0.077434053,1
10,3,5,0,1,0.059907265,1
10,3,5,0,0,0.077876879,1
10,3,5,0,4,0.080624568,1
10,3,9,2,12,0,0
10,3,9,1,8,0,0
10,3,9,1,9,0,0
10,3,9,1,7,0,0
10,3,9,1,6,0,0
10,3,9,3,20,0,0
10,3,9,1,10,0,0
10,3,9,2,17,0,0
10,3,9,1,11,0,0
10,3,9,2,14,0,0
10,3,9,2,15,0,0
10,3,9,3,19,0,0
10,3,9,3,22,0,0
10,3,9,2,13,0,0
10,3,9,3,21,0.003600206,1
10,3,9,2,16,0.001023551,1
10,3,9,3,23,0.001492238,1
10,3,9,3,18,0.000522549,1
10,3,9,4,29,0.117385356,1
10,3,9,4,26,0.119050982,1
10,3,9,4,25,0.117645375,1
10,3,9,4,28,0.119940789,1
10,3,9,4,24,0.1207815,1
10,3,9,4,27,0.120636133,1
10,3,9,0,2,0.100651016,1
10,3,9,0,5,0.081061229,1
10,3,9,0,3,0.099699511,1
10,3,9,0,1,0.100931296,1
10,3,9,0,0,0.103068558,1
10,3,9,0,4,0.096967544,1
10,3,13,1,8,0,0
10,3,13,1,9,0,0
10,3,13,1,7,0,0
10,3,13,1,6,0,0
10,3,13,3,20,0,0
10,3,13,1,10,0,0
10,3,13,2,17,0,0
10,3,13,2,15,0,0
10,3,13,3,19,0,0
10,3,13,3,22,0,0
10,3,13,2,16,0,0
10,3,13,2,12,0.001161322,1
10,3,13,1,11,0.022291233,1
10,3,13,2,14,0.002437263,1
10,3,13,2,13,0.000170229,1
10,3,13,3,21,0.005673932,1
10,3,13,3,23,0.004295429,1
10,3,13,3,18,0.002297152,1
10,3,13,4,29,0.099374264,1
10,3,13,4,26,0.080970606,1
10,3,13,4,25,0.09933891,1
10,3,13,4,28,0.100038958,1
10,3,13,4,24,0.099990729,1
10,3,13,4,27,0.098569164,1
10,3,13,0,2,0.159079029,2
10,3,13,0,5,0.161257072,2
10,3,13,0,3,0.158321767,2
10,3,13,0,1,0.16380025,2
10,3,13,0,0,0.159458723,2
10,3,13,0,4,0.15974566,2
10,3,17,1,8,0,0
10,3,17,1,9,0,0
10,3,17,1,7,0,0
10,3,17,1,6,0,0
10,3,17,3,20,0,0
10,3,17,1,10,0,0
10,3,17,2,17,0,0
10,3,17,2,15,0,0
10,3,17,2,16,0,0
10,3,17,1,11,0,0
10,3,17,2,14,0,0
10,3,17,3,21,0,0
10,3,17,3,23,0,0
10,3,17,3,19,0.00663952,1
10,3,17,3,22,0.001394525,1
10,3,17,2,12,0.000416356,1
10,3,17,2,13,0.003764002,1
10,3,17,3,18,0.002700775,1
10,3,17,4,29,0.039975996,1
10,3,17,4,26,0.077708345,1
10,3,17,4,25,0.081360765,1
10,3,17,4,28,0.08187227,1
10,3,17,4,24,0.061076509,1
10,3,17,4,27,0.076470069,1
10,3,17,0,2,0.158368431,1
10,3,17,0,5,0.156172964,1
10,3,17,0,3,0.156677979,1
10,3,17,0,1,0.159020758,1
10,3,17,0,0,0.158105145,1
10,3,17,0,4,0.162985825,2
10,3,21,1,8,0,0
10,3,21,1,9,0,0
10,3,21,1,7,0,0
10,3,21,1,6,0,0
10,3,21,1,10,0,0
10,3,21,2,17,0,0
10,3,21,2,16,0,0
10,3,21,1,11,0,0
10,3,21,2,14,0,0
10,3,21,3,23,0,0
10,3,21,3,19,0,0
10,3,21,3,22,0,0
10,3,21,2,12,0,0
10,3,21,2,13,0,0
10,3,21,3,18,0,0
10,3,21,3,20,0.001621887,1
10,3,21,2,15,0.006422269,1
10,3,21,3,21,0.00033385,1
10,3,21,4,29,0.078525097,1
10,3,21,4,26,0.05985648,1
10,3,21,4,25,0.081312085,1
10,3,21,4,28,0.082182503,1
10,3,21,4,24,0.0397647,1
10,3,21,4,27,0.081180239,1
10,3,21,0,2,0.140294813,1
10,3,21,0,5,0.135397425,1
10,3,21,0,3,0.140552767,1
10,3,21,0,1,0.120004905,1
10,3,21,0,0,0.138632506,1
10,3,21,0,4,0.137440509,1
10,4,1,1,8,0,0
10,4,1,1,9,0,0
10,4,1,1,7,0,0
10,4,1,1,6,0,0
10,4,1,1,10,0,0
10,4,1,2,17,0,0
10,4,1,1,11,0,0
10,4,1,2,14,0,0
10,4,1,3,23,0,0
10,4,1,3,19,0,0
10,4,1,3,22,0,0
10,4,1,2,13,0,0
10,4,1,3,20,0,0
10,4,1,2,15,0,0
10,4,1,3,21,0,0
10,4,1,2,16,0.039764454,1
10,4,1,2,12,0.001645321,1
10,4,1,3,18,0.007872584,1
10,4,1,4,29,0.059336,1
10,4,1,4,26,0.078738726,1
10,4,1,4,25,0.08333755,1
10,4,1,4,28,0.059895765,1
10,4,1,4,24,0.077811613,1
10,4,1,4,27,0.080624792,1
10,4,1,0,2,0.081049866,1
10,4,1,0,5,0.080165314,1
10,4,1,0,3,0.057931284,1
10,4,1,0,1,0.083192227,1
10,4,1,0,0,0.081746957,1
10,4,1,0,4,0.081454375,1
10,4,5,1,8,0,0
10,4,5,1,9,0,0
10,4,5,1,7,0,0
10,4,5,1,6,0,0
10,4,5,1,10,0,0
10,4,5,2,17,0,0
10,4,5,1,11,0,0
10,4,5,3,20,0,0
10,4,5,2,16,0,0
10,4,5,2,14,0.114387599,1
10,4,5,3,23,0.009134386,1
10,4,5,3,19,0.003890929,1
10,4,5,3,22,0.002630833,1
10,4,5,2,13,0.039250813,1
10,4,5,2,15,0.07606827,1
10,4,5,3,21,0.009245655,1
10,4,5,2,12,0.084383408,1
10,4,5,3,18,0.011449623,1
10,4,5,4,29,0.062573109,1
10,4,5,4,26,0.060608426,1
10,4,5,4,25,0.083483029,1
10,4,5,4,28,0.061218311,1
10,4,5,4,24,0.078727406,1
10,4,5,4,27,0.062502954,1
10,4,5,0,2,0.081431209,1
10,4,5,0,5,0.059594206,1
10,4,5,0,3,0.03705337,1
10,4,5,0,1,0.07936855,1
10,4,5,0,0,0.059516112,1
10,4,5,0,4,0.0403762,1
10,4,9,1,8,0,0
10,4,9,1,9,0,0
10,4,9,1,7,0,0
10,4,9,1,6,0,0
10,4,9,1,10,0,0
10,4,9,2,17,0,0
10,4,9,1,11,0,0
10,4,9,3,22,0,0
10,4,9,3,20,0.026640548,1
10,4,9,2,16,0.043487508,1
10,4,9,2,14,0.042355592,1
10,4,9,3,23,0.036264251,1
10,4,9,3,19,0.02916633,1
10,4,9,2,13,0.039368968,1
10,4,9,2,15,0.079676922,1
10,4,9,3,21,0.023106722,1
10,4,9,2,12,0.07977324,1
10,4,9,3,18,0.021807889,1
10,4,9,4,29,0.12096179,1
10,4,9,4,26,0.119829686,1
10,4,9,4,25,0.121751292,1
10,4,9,4,28,0.121908461,1
10,4,9,4,24,0.117057565,1
10,4,9,4,27,0.120670625,1
10,4,9,0,2,0.099327494,1
10,4,9,0,5,0.098268368,1
10,4,9,0,3,0.097394758,1
10,4,9,0,1,0.100701975,1
10,4,9,0,0,0.098105748,1
10,4,9,0,4,0.097977586,1
10,4,13,1,8,0,0
10,4,13,1,9,0,0
10,4,13,1,7,0,0
10,4,13,1,11,0,0
10,4,13,3,22,0,0
10,4,13,3,19,0,0
10,4,13,2,12,0,0
10,4,13,1,6,0.019772945,1
10,4,13,1,10,0.016593802,1
10,4,13,2,17,0.042253408,1
10,4,13,3,20,0.019278347,1
10,4,13,2,16,0.03896667,1
10,4,13,2,14,0.040542567,1
10,4,13,3,23,0.026446091,1
10,4,13,2,13,0.041735517,1
10,4,13,2,15,0.036573839,1
10,4,13,3,21,0.026693038,1
10,4,13,3,18,0.020766561,1
10,4,13,4,29,0.098364818,1
10,4,13,4,26,0.081352236,1
10,4,13,4,25,0.098245558,1
10,4,13,4,28,0.098899232,1
10,4,13,4,24,0.10159274,1
10,4,13,4,27,0.082213123,1
10,4,13,0,2,0.161080842,2
10,4,13,0,5,0.162677859,2
10,4,13,0,3,0.163697949,2
10,4,13,0,1,0.162911862,2
10,4,13,0,0,0.159935119,2
10,4,13,0,4,0.157218569,2
10,4,17,1,8,0,0
10,4,17,1,9,0,0
10,4,17,1,7,0,0
10,4,17,1,11,0,0
10,4,17,1,6,0,0
10,4,17,1,10,0,0
10,4,17,3,18,0,0
10,4,17,3,22,0.025703193,1
10,4,17,3,19,0.020465123,1
10,4,17,3,20,0.030862206,1
10,4,17,3,23,0.02890689,1
10,4,17,3,21,0.026447689,1
10,4,17,4,29,0.058381079,1
10,4,17,4,26,0.079840268,1
10,4,17,4,25,0.08100845,1
10,4,17,4,28,0.076949265,1
10,4,17,4,24,0.061493976,1
10,4,17,4,27,0.062516406,1
10,4,17,2,12,0.141251297,2
10,4,17,2,17,0.181555104,2
10,4,17,2,16,0.139432529,2
10,4,17,2,14,0.138551742,2
10,4,17,2,13,0.136053502,2
10,4,17,2,15,0.134088088,2
10,4,17,0,2,0.162337227,2
10,4,17,0,5,0.162229959,2
10,4,17,0,3,0.158277887,2
10,4,17,0,1,0.157834777,2
10,4,17,0,0,0.154647658,2
10,4,17,0,4,0.156751181,2
10,4,21,1,8,0,0
10,4,21,1,9,0,0
10,4,21,1,7,0,0
10,4,21,1,11,0,0
10,4,21,1,6,0,0
10,4,21,1,10,0,0
10,4,21,3,22,0,0
10,4,21,3,18,0.003133512,1
10,4,21,3,19,0.008323739,1
10,4,21,3,20,0.004140168,1
10,4,21,3,23,0.006404754,1
10,4,21,3,21,0.005726196,1
10,4,21,4,29,0.080366985,1
10,4,21,4,26,0.077039024,1
10,4,21,4,25,0.062026964,1
10,4,21,4,28,0.061343505,1
10,4,21,4,24,0.060900688,1
10,4,21,4,27,0.040567433,1
10,4,21,2,12,0.066522708,1
10,4,21,2,17,0.111946365,1
10,4,21,2,16,0.072312478,1
10,4,21,2,14,0.067949958,1
10,4,21,2,15,0.072717734,1
10,4,21,0,3,0.11940225,1
10,4,21,0,4,0.119020632,1
10,4,21,2,13,0.146903539,2
10,4,21,0,2,0.142267882,2
10,4,21,0,5,0.142492347,2
10,4,21,0,1,0.137837184,2
10,4,21,0,0,0.139013613,2
10,5,1,1,8,0,0
10,5,1,1,9,0,0
10,5,1,1,7,0,0
10,5,1,1,11,0,0
10,5,1,1,6,0,0
10,5,1,1,10,0,0
10,5,1,3,20,0,0
10,5,1,3,21,0,0
10,5,1,2,17,0,0
10,5,1,2,15,0,0
10,5,1,2,13,0,0
10,5,1,3,22,0.007409798,1
10,5,1,3,18,0.009892224,1
10,5,1,3,19,0.00297246,1
10,5,1,3,23,0.004880485,1
10,5,1,4,24,0.039612652,1
10,5,1,2,12,0.03580719,1
10,5,1,2,16,0.040434763,1
10,5,1,2,14,0.038357052,1
10,5,1,4,29,0.082176972,2
10,5,1,4,26,0.075438576,2
10,5,1,4,25,0.057450644,2
10,5,1,4,28,0.07477223,2
10,5,1,4,27,0.080496424,2
10,5,1,0,3,0.081115276,2
10,5,1,0,4,0.077506452,2
10,5,1,0,2,0.079137694,2
10,5,1,0,5,0.080023678,2
10,5,1,0,1,0.082114014,2
10,5,1,0,0,0.083517463,2
10,5,5,1,8,0,0
10,5,5,1,9,0,0
10,5,5,1,7,0,0
10,5,5,1,11,0,0
10,5,5,1,6,0,0
10,5,5,1,10,0,0
10,5,5,2,15,0,0
10,5,5,2,14,0,0
10,5,5,3,20,0.003796262,1
10,5,5,3,21,0.00811934,1
10,5,5,2,17,0.038636183,1
10,5,5,3,22,0.004123828,1
10,5,5,3,18,0.010967,1
10,5,5,3,19,0.010710372,1
10,5,5,3,23,0.010646541,1
10,5,5,2,13,0.042482086,2
10,5,5,4,24,0.082142331,2
10,5,5,2,12,0.083485804,2
10,5,5,2,16,0.041296198,2
10,5,5,4,29,0.084565449,2
10,5,5,4,26,0.060449669,2
10,5,5,4,25,0.061112408,2
